"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000076356",295.559350592147,0.0150397780618447,0.760041324699485,0.0197881056898995,0.984212406311596,0.99994554552831
"ENSG00000008118",6.46087134438876,0.086048203146135,1.19643772916435,0.0719203357171254,0.942665306394142,0.99994554552831
"ENSG00000196878",4.58720097565112,-1.33988223918726,2.11420993904302,-0.633750799503737,0.526243466706725,0.99994554552831
"ENSG00000162757",28.9866196964589,0.0634797203507105,0.665223091151796,0.0954262129427873,0.923976296161873,0.99994554552831
"ENSG00000117597",415.557089133628,0.73248844394009,0.443545746411499,1.65143832370455,0.0986491048414338,0.99994554552831
"ENSG00000143469",17.880121323108,-0.197916803021847,1.02907690372548,-0.192324599167803,0.847487950715042,0.99994554552831
"ENSG00000082497",10.6807208984595,0.368437524931629,0.672198146079247,0.548108510980917,0.583617396936849,0.99994554552831
"ENSG00000228110",137.262857431648,0.334160564032788,0.470452508544442,0.710296061693167,0.477520561531553,0.99994554552831
"ENSG00000143473",33.7730225320225,0.402566250963272,0.542153946447565,0.742531256299186,0.457765521479709,0.99994554552831
"ENSG00000226986",19.9000153443126,-0.487743657006977,0.604114638576005,-0.807369373065792,0.419453706668551,0.99994554552831
"ENSG00000117625",669.759499994636,0.495661633997653,0.376825382831652,1.31536158809952,0.188388408569818,0.99994554552831
"ENSG00000082512",378.519457771677,0.491859574218172,0.393971343409148,1.24846535781503,0.21186068714246,0.99994554552831
"ENSG00000287033",18.1248593534723,0.551223201724702,0.687090160210128,0.802257452728074,0.4224040486294,0.99994554552831
"ENSG00000153363",123.478908457806,-0.114472035456573,0.437321746960602,-0.261757015863394,0.793508780218288,0.99994554552831
"ENSG00000170385",185.211247306565,0.120593340743156,0.406368740436941,0.296758408664727,0.766650960831547,0.99994554552831
"ENSG00000117650",32.4407672528982,0.575341352694113,0.960846119483916,0.598786154231581,0.549315496509403,0.99994554552831
"ENSG00000123684",952.217822320271,0.0391924718047713,0.308154337815431,0.127184553307329,0.898794330767908,0.99994554552831
"ENSG00000143493",262.981701958139,0.290223464442908,0.330926922319618,0.877001672782012,0.380485729489813,0.99994554552831
"ENSG00000143476",63.9372288164123,0.86548796268395,0.636353944801644,1.36007322615676,0.173806752661389,0.99994554552831
"ENSG00000066027",835.348543763435,0.0621067702376161,0.533815763630804,0.116344953575725,0.90737915969209,0.99994554552831
"ENSG00000065600",118.503427740087,0.390042782916701,0.455092332477255,0.857062963011347,0.391410088546985,0.99994554552831
"ENSG00000117691",1346.81793807222,0.556403827326827,0.525852105189295,1.05809945769169,0.290010101644599,0.99994554552831
"ENSG00000260805",34.6667147076614,0.70372411467133,0.580304738503605,1.21268028326975,0.225252080941613,0.99994554552831
"ENSG00000123685",9.40810701139008,-1.15445851517753,1.03250642638171,-1.11811266804719,0.263518876656025,0.99994554552831
"ENSG00000117697",285.139952177922,0.436528888435848,0.398979328369605,1.09411404901524,0.273904961529614,0.99994554552831
"ENSG00000203705",249.005544341724,0.238469502465507,0.382362360700805,0.623674103351683,0.532841633565766,0.99994554552831
"ENSG00000198468",12.147075078925,0.200463758697908,0.892619122830066,0.224579278631556,0.822306586389156,0.99994554552831
"ENSG00000162769",145.239528003067,0.472769399636854,0.416253557037028,1.13577263579948,0.256051732224119,0.99994554552831
"ENSG00000143494",7.09690810335911,-0.52973166801038,0.87602825005157,-0.60469701516954,0.545380331766958,0.99994554552831
"ENSG00000174606",377.546937008394,0.186668375542416,0.357917789042035,0.521539809580387,0.601990780849292,0.99994554552831
"ENSG00000117707",19.9803135336926,1.06765239372124,0.656242329302469,1.62691790219638,0.103754535275432,0.99994554552831
"ENSG00000143499",656.55115790408,0.314811309328081,0.37626427558102,0.836676053930326,0.402774682747136,0.99994554552831
"ENSG00000152104",140.963634391869,1.01139828996106,0.635953453242751,1.59036527721314,0.111752492389323,0.99994554552831
"ENSG00000136636",710.867523479848,0.638511009516979,0.42356816102644,1.50745751987039,0.131693424636268,0.99994554552831
"ENSG00000042781",14.7761953917334,1.03968203345318,0.858683102743044,1.21078664542477,0.225977184705161,0.99994554552831
"ENSG00000196482",26.9344787989832,0.530430419462388,0.957175520496293,0.554162123982612,0.579467897126699,0.99994554552831
"ENSG00000092978",251.326364324106,0.661068168739424,0.417797163682598,1.58227059971532,0.113587809415828,0.99994554552831
"ENSG00000162814",24.7237144356129,0.749312874553135,0.496636471727398,1.50877536630944,0.131356197959934,0.99994554552831
"ENSG00000228063",25.6703829726965,0.600525290324861,0.691119250817185,0.868917035106163,0.384892511235561,0.99994554552831
"ENSG00000228536",11.5871842010651,-0.464907853225862,0.92791397032113,-0.501024737309395,0.616353713444813,0.99994554552831
"ENSG00000215817",18.9588778818879,1.09338876166507,0.718071840168104,1.52267322084251,0.127840480916454,0.99994554552831
"ENSG00000196660",8.44085235625275,0.830472331385692,0.984326715104971,0.843695816278976,0.39883940601686,0.99994554552831
"ENSG00000162813",255.59570399964,0.388029903992921,0.367147698586905,1.05687685224881,0.290567794027504,0.99994554552831
"ENSG00000067704",1220.33182529345,0.637313274780811,0.392064125595124,1.6255332563606,0.10404898363349,0.99994554552831
"ENSG00000118873",588.695394057629,0.504409330821775,0.38842933651761,1.29858711328028,0.194085662820725,0.99994554552831
"ENSG00000116141",168.691931368289,-0.142541716894658,0.630948719972553,-0.225916484783199,0.821266376251202,0.99994554552831
"ENSG00000162817",129.984084728755,-1.15089999942404,0.732232154989643,-1.57176926959772,0.116004070816228,0.99994554552831
"ENSG00000117791",206.110207209821,-0.670412833344487,0.422451099798007,-1.58695961181079,0.1125217922437,0.99994554552831
"ENSG00000286231",5.86549011163785,0.826629635308768,1.07779866307804,0.766961088027361,0.443104651323078,0.99994554552831
"ENSG00000136630",43.7430694223549,0.496428343605416,0.816759573296255,0.607802295603276,0.543318606585506,0.99994554552831
"ENSG00000143507",12.6265333700155,0.405807602149809,0.918545431491287,0.441793718892018,0.658638484185286,0.99994554552831
"ENSG00000276997",3.9714921234599,0.301977656469277,1.11619612637918,0.270541752773199,0.786743499977995,0.99994554552831
"ENSG00000143512",5.73767688636017,0.784290518257969,1.54046990535566,0.509124206536768,0.610665165438174,0.99994554552831
"ENSG00000225265",24.596955962013,-0.266196885790174,0.528873022361366,-0.503328539242995,0.61473330447679,0.99994554552831
"ENSG00000186063",141.337694025595,0.45307868959262,0.383860852704592,1.18032012485862,0.237872916901374,0.99994554552831
"ENSG00000162819",543.439959934159,0.337019947578068,0.304502275745013,1.10678958557369,0.268384911965009,0.99994554552831
"ENSG00000154309",241.333740749935,0.0174870020525941,0.348659323675927,0.0501549818551474,0.95999888564831,0.99994554552831
"ENSG00000162909",1630.26327422531,0.453282377618731,0.377326608763901,1.20129979463589,0.229634930080431,0.99994554552831
"ENSG00000272645",308.023231676699,0.517985455420612,0.53189943487968,0.973840958371736,0.33013551286022,0.99994554552831
"ENSG00000185495",192.61471183422,0.712273161365226,0.51325371702512,1.38776035660033,0.165210030186246,0.99994554552831
"ENSG00000236773",63.211351265962,-0.398640828775334,0.491631530474008,-0.810852852320078,0.417450178608614,0.99994554552831
"ENSG00000143753",668.219036970284,0.66793536506293,0.423403638039,1.57753808672141,0.114671765648475,0.99994554552831
"ENSG00000143771",439.075919585818,0.179913874176405,0.365037331749356,0.492864314217425,0.6221084636948,0.99994554552831
"ENSG00000162923",2931.67232598154,0.687211498798103,0.432205372944056,1.59001146634763,0.111832220451275,0.99994554552831
"ENSG00000143815",155.819077201137,0.566757522623623,0.421376020269485,1.34501607913322,0.178620042108056,0.99994554552831
"ENSG00000143742",1073.75184437109,0.198356406280766,0.328716984700704,0.603426094521306,0.546225267239245,0.99994554552831
"ENSG00000143819",351.439250015723,-0.56989428251969,0.66929438654017,-0.851485226800845,0.3944998663487,0.99994554552831
"ENSG00000196187",416.331984347084,0.699679040681905,0.5382588599435,1.29989321635198,0.193637570438394,0.99994554552831
"ENSG00000255835",27.5372993211833,0.21621105313088,0.682326548747178,0.3168732823424,0.751339755734605,0.99994554552831
"ENSG00000272562",72.2928362208,0.851305024112075,0.59229815669722,1.43729136159925,0.150635222369291,0.99994554552831
"ENSG00000163041",303.105200358375,0.480850077688882,0.399202074491845,1.20452800326994,0.228385565235361,0.99994554552831
"ENSG00000225518",27.5322129041981,-0.0557661432159829,0.577014459419582,-0.0966460065352227,0.923007519545137,0.99994554552831
"ENSG00000183814",85.4812112172553,0.419636891035063,0.439662603135114,0.954452091314446,0.339854849039297,0.99994554552831
"ENSG00000287627",526.484232527321,0.554211201031135,0.71694589509987,0.773016771305921,0.439512455140891,0.99994554552831
"ENSG00000143772",4189.12188271204,0.631640515284237,0.445559831282222,1.41763343761603,0.156297812549026,0.99994554552831
"ENSG00000163050",799.696996925117,0.494312252268116,0.378446745609559,1.30616066329738,0.191497926839483,0.99994554552831
"ENSG00000143776",967.95729057693,0.558490749679682,0.356714624964174,1.56565139356362,0.117430251265717,0.99994554552831
"ENSG00000143740",330.914448850114,0.450609898713447,0.322907846833216,1.39547522035347,0.162872582127354,0.99994554552831
"ENSG00000154342",5.58614007695109,1.01268907885128,1.39503847290933,0.7259219716997,0.467886606173201,0.99994554552831
"ENSG00000143761",3844.08993347462,0.164255498725366,0.346870696130558,0.47353524110766,0.635831364700288,0.99994554552831
"ENSG00000143793",249.731371164615,0.552987758351729,0.366089415910008,1.51052648429384,0.130909136730511,0.99994554552831
"ENSG00000162910",414.923505996304,0.10939260627624,0.388915778585663,0.281275824483282,0.77849885136801,0.99994554552831
"ENSG00000287895",7.71304996482628,0.274850768964523,1.03479909826612,0.265607855114153,0.790541235339552,0.99994554552831
"ENSG00000280157",12.6217082862604,0.339791225189414,0.722535709225415,0.470276030445171,0.638157820228426,0.99994554552831
"ENSG00000143774",2028.20524279676,0.0913378525468218,0.357419765519172,0.255547849778673,0.79829999127162,0.99994554552831
"ENSG00000198835",10.2785937471359,-0.127337916095577,0.858532203372789,-0.148320488847505,0.882089846431436,0.99994554552831
"ENSG00000203684",9.19887970724393,1.08209638702847,0.817051898442449,1.32439125236876,0.185373138283756,0.99994554552831
"ENSG00000181873",164.068059923787,0.508121495629153,0.37631736043931,1.35024728871391,0.176936674141051,0.99994554552831
"ENSG00000154370",277.056700858419,0.586123312930462,0.432579499751812,1.35494935212312,0.175433694238777,0.99994554552831
"ENSG00000231563",10.9067850236124,0.720524469069692,0.872250796329051,0.826051947561511,0.408774624425147,0.99994554552831
"ENSG00000162931",50.4515377064457,0.521879761841875,0.546758275118385,0.954498149532125,0.339831545541541,0.99994554552831
"ENSG00000181218",789.734729738531,0.326248528697635,0.529522467332452,0.616118387461745,0.537816387224379,0.99994554552831
"ENSG00000196890",5.98456188379488,0.132257182434644,0.818542719202756,0.161576395870285,0.871639446404526,0.99994554552831
"ENSG00000168159",1297.35854256192,0.558916875418085,0.399005557061165,1.40077466473081,0.161281467064712,0.99994554552831
"ENSG00000234975",760.110881792035,-0.537956514620756,0.536629361361069,-1.00247312829906,0.316115138549631,0.99994554552831
"ENSG00000177788",121.580455001978,0.92264196951492,0.639023550710832,1.44383093313008,0.148786538429933,0.99994554552831
"ENSG00000168118",380.201421564478,0.0186032981697813,0.320884613668279,0.0579750395542892,0.95376851062717,0.99994554552831
"ENSG00000154429",82.6768113930123,0.316079895721533,0.658038831174486,0.480336236628141,0.630988326212236,0.99994554552831
"ENSG00000143641",613.157261527009,0.729396557315317,0.471287273722916,1.54766868953086,0.121702084181561,0.99994554552831
"ENSG00000177614",288.424530307948,0.802113633614989,0.494332003689565,1.62262129020218,0.104670386443484,0.99994554552831
"ENSG00000135775",450.410989944316,0.316632907556398,0.529743233094544,0.597710150456775,0.550033351394974,0.99994554552831
"ENSG00000135744",56.8275790851054,1.21683162933951,0.93731242895514,1.2982134790381,0.194213987594252,0.99994554552831
"ENSG00000135773",7.81581266584601,-0.526016998240258,1.12974375744481,-0.465607351024426,0.64149658021809,0.99994554552831
"ENSG00000119280",543.918140635013,0.0589103203025949,0.442665555627108,0.133080876869082,0.894129418661407,0.99994554552831
"ENSG00000223393",15.3453785685858,-0.175171949161595,0.74451550946118,-0.235283143111915,0.8139889777722,0.99994554552831
"ENSG00000143643",205.427530025725,0.22951323518676,0.369412070956196,0.621293274452785,0.534406678029802,0.99994554552831
"ENSG00000173409",282.467867034859,0.00314377935191956,0.303475413318515,0.0103592555243346,0.991734657787383,0.99994554552831
"ENSG00000182118",225.699463498851,-0.403077880931663,0.653693617739589,-0.616615903831933,0.537488101981693,0.99994554552831
"ENSG00000119283",5.86375986292141,1.3034407525751,1.12695277398114,1.15660636600635,0.247433220179917,0.99994554552831
"ENSG00000116903",180.802610234303,0.601559056726551,0.495995196121782,1.21283242545529,0.22519389550025,0.99994554552831
"ENSG00000010072",109.548680175716,0.62972231655494,0.397067903100714,1.58593105017409,0.112754951321077,0.99994554552831
"ENSG00000287856",18.375013329101,0.643821146028556,0.74645330275306,0.862506929306928,0.388408621627938,0.99994554552831
"ENSG00000270106",5.02683525420164,-0.52339127263033,1.07428084916414,-0.487201529318487,0.626115521680648,0.99994554552831
"ENSG00000162946",194.495404055764,0.403428372926639,0.298298334836107,1.35243253418861,0.176236987569245,0.99994554552831
"ENSG00000212916",15.2996508126997,0.303848357559442,0.571479260435909,0.531687461987115,0.594942477172268,0.99994554552831
"ENSG00000135778",457.148116417083,0.398672347789645,0.290600614849868,1.37189093008495,0.170097394322418,0.99994554552831
"ENSG00000143674",32.7766021082367,0.10468388359955,0.828082983498772,0.126417141380258,0.899401734146902,0.99994554552831
"ENSG00000135750",5.67171710298845,0.406206377539733,0.911121381265093,0.445831242568049,0.655719151973743,0.99994554552831
"ENSG00000225486",4.76149749445897,0.756688986178399,0.922255842527089,0.820476218513273,0.411944680999447,0.99994554552831
"ENSG00000183780",11.9941821749226,1.13082336234045,1.44204891441411,0.784178227962463,0.432935538477645,0.99994554552831
"ENSG00000231663",35.8114339312436,0.274992046720719,0.530602018659966,0.518264230157304,0.604273926223883,0.99994554552831
"ENSG00000168275",233.678698780708,0.485308531516627,0.443663159925981,1.09386709412067,0.274013272524287,0.99994554552831
"ENSG00000059588",1149.45209592201,0.657397130605197,0.49312278583469,1.33313071204456,0.182488912295491,0.99994554552831
"ENSG00000168264",892.072588496887,0.254933578621403,0.478846231907052,0.53239132237943,0.594454994032251,0.99994554552831
"ENSG00000286263",4.61477628091026,1.90896714010617,1.59561526827889,1.19638309939543,0.231547093508525,0.99994554552831
"ENSG00000173726",5958.43810356488,0.567996991688921,0.428700619351296,1.32492692114233,0.185195390816689,0.99994554552831
"ENSG00000188739",9.15773854846768,-0.150463584977414,0.721716392633657,-0.208480209834709,0.83485403342059,0.99994554552831
"ENSG00000285053",19.4000138883419,-0.168576668323594,0.743566373046585,-0.226713679416259,0.820646389430974,0.99994554552831
"ENSG00000162885",100.648696200814,0.867486743348513,0.534525267063978,1.62291064015255,0.104608508683809,0.99994554552831
"ENSG00000143669",1536.01422327517,-0.342938650990467,0.496748529222679,-0.69036671638888,0.489963602044385,0.99994554552831
"ENSG00000116962",92.7762895238358,-0.158815702683405,0.729129427017238,-0.217815516420859,0.827572854458096,0.99994554552831
"ENSG00000077585",3211.33034692672,0.694561455744022,0.514375094920157,1.35030148738409,0.176919295454254,0.99994554552831
"ENSG00000186197",59.3530759717871,0.127236907432736,0.670367978606651,0.18980158881872,0.849464610831178,0.99994554552831
"ENSG00000116977",77.3493001393561,0.771858950129323,0.50143102964243,1.53931229720613,0.12372807325306,0.99994554552831
"ENSG00000237991",25.8537562386746,-0.0750343730547779,0.547272398140909,-0.13710607973227,0.890946946923201,0.99994554552831
"ENSG00000133019",7.1063256459641,0.0580236040711263,1.14101101328498,0.0508527993117926,0.959442817502713,0.99994554552831
"ENSG00000180875",9.79254401012075,-0.461943603939332,1.00578024535303,-0.45928880197601,0.646026788101103,0.99994554552831
"ENSG00000182901",13.0249396848779,1.18107525496443,1.51162112151135,0.781330214401587,0.434608303879519,0.99994554552831
"ENSG00000091483",854.894818435628,0.160974729715775,0.359982224075492,0.447174107358192,0.654749354963509,0.99994554552831
"ENSG00000054277",15.4164092718874,0.427421431758425,0.815768237027166,0.523949588079134,0.600313603392105,0.99994554552831
"ENSG00000162843",7.36727658121996,-1.1818910797339,1.0002419024596,-1.1816052465185,0.23736237081431,0.99994554552831
"ENSG00000197769",136.783561048345,0.841733430045873,1.81289756741971,0.464302807380292,0.642430812907707,0.99994554552831
"ENSG00000180287",8.52601650888225,0.779588793498717,1.31511496697448,0.592791362790297,0.553320788795654,0.99994554552831
"ENSG00000117020",963.760231495004,0.616221763576372,0.402574037728426,1.53070418314475,0.12584251946521,0.99994554552831
"ENSG00000226828",4.27484991971978,0.31050970870604,1.45073050302251,0.214036795985961,0.83051836296689,0.99994554552831
"ENSG00000179456",104.101461113627,0.174156261818948,0.537883146719569,0.323780848835085,0.746103956245184,0.99994554552831
"ENSG00000179397",106.117626738637,0.789994671324028,0.758652987569857,1.04131227882535,0.297730639800887,0.99994554552831
"ENSG00000121644",448.577821503781,0.39865480335502,0.342414207328717,1.16424726200777,0.244323822084156,0.99994554552831
"ENSG00000203666",122.132979205742,0.417726499555535,0.653257571503741,0.639451447296609,0.522529289543912,0.99994554552831
"ENSG00000162852",255.032577362021,0.306474098767264,0.304944630743678,1.00501555977509,0.314889357548922,0.99994554552831
"ENSG00000143653",86.0060156484383,-0.325430897194628,0.715315169772585,-0.454947568493605,0.64914695979003,0.99994554552831
"ENSG00000223519",13.5211085321134,1.193849461096,0.948406122844772,1.25879560700749,0.208104167500299,0.99994554552831
"ENSG00000135747",6.2857082373541,0.524796503647517,1.01212939001035,0.518507326066434,0.604104349954695,0.99994554552831
"ENSG00000188295",41.7838753919248,0.649356926848543,0.583330301558046,1.11318908877894,0.265627227840386,0.99994554552831
"ENSG00000259865",80.6431822331975,-0.173962739344539,0.596686416537769,-0.291548013366796,0.770632228523278,0.99994554552831
"ENSG00000227671",278.810493987978,0.615156228654373,0.448813312986731,1.37062830102047,0.170490855980297,0.99994554552831
"ENSG00000162714",806.783308158507,0.310905838511069,0.432560769351972,0.718756439648569,0.472291001480112,0.99994554552831
"ENSG00000162711",11.4435449129854,-0.319688449241195,1.03318550474944,-0.309420184247284,0.757001918420129,0.99994554552831
"ENSG00000162722",35.0812652793514,-0.92346690604896,0.719597659790886,-1.28331004622405,0.199383474422875,0.99994554552831
"ENSG00000203663",4.93052069847131,-0.445302653244658,1.9065178142709,-0.233568577178468,0.815319924797836,0.99994554552831
"ENSG00000175137",437.206911968778,0.3459197141368,0.343216228901947,1.00787691550456,0.313513555071344,0.99994554552831
"ENSG00000171161",435.162971281641,-0.0373175996098085,0.392984522257494,-0.0949594640405633,0.924347024380785,0.99994554552831
"ENSG00000171163",564.908805261605,0.597943799513193,0.540924711609028,1.10541039571765,0.268981801232937,0.99994554552831
"ENSG00000185220",96.8397681608468,0.456091354294237,0.403559539907397,1.13017116234917,0.258404108586764,0.99994554552831
"ENSG00000184731",47.7263789822113,0.710348735692867,0.798146099755296,0.8899983798839,0.373466756004095,0.99994554552831
"ENSG00000035115",418.309140335602,0.364981648005897,0.469723711700039,0.77701346326534,0.437150827229119,0.99994554552831
"ENSG00000143727",818.384321442592,-0.0724086992099994,0.362301541756094,-0.199857551969088,0.841591989231915,0.99994554552831
"ENSG00000189292",4.91591871414752,-0.313764872892215,1.22850531934632,-0.25540375605306,0.798411270060472,0.99994554552831
"ENSG00000151353",574.177783080911,-0.141853998781293,0.347701305601805,-0.407976606633014,0.683290849543156,0.99994554552831
"ENSG00000233296",9.21152732022907,-0.361410465464322,0.713863230525571,-0.506274101270405,0.612664241510253,0.99994554552831
"ENSG00000172554",8.44281105294507,0.868006789761401,1.02378871020992,0.847837821520246,0.396528296507634,0.99994554552831
"ENSG00000130508",170.272166481793,0.230848437851248,1.07654834134048,0.21443388000933,0.830208723641042,0.99994554552831
"ENSG00000186487",8.17134065500539,0.270817659252426,1.54389486390529,0.175411982761178,0.860755925680924,0.99994554552831
"ENSG00000234423",7.53645400636315,-0.113026127692355,1.14823030415389,-0.098435067671936,0.921586829906553,0.99994554552831
"ENSG00000032389",247.467541521815,-0.189496347393246,0.343815249344901,-0.551157482846701,0.581525723146719,0.99994554552831
"ENSG00000171853",743.468962373244,-0.0112225909994359,0.32912228729246,-0.0340985446223015,0.972798569034814,0.99994554552831
"ENSG00000271868",5.04314382097592,0.254845686675785,1.16435547655954,0.218872751325745,0.826749173126886,0.99994554552831
"ENSG00000182551",1400.14314758151,0.0193450254870103,0.471640281525416,0.041016482783114,0.967282755558865,0.99994554552831
"ENSG00000235078",6.5669514571633,0.0230660289206323,0.88638722093557,0.0260225197022656,0.979239376406693,0.99994554552831
"ENSG00000234171",92.6780532965028,-0.378790509754997,0.434503793095394,-0.871777222142303,0.38332992307704,0.99994554552831
"ENSG00000287126",26.4424531004715,-0.237747434203966,0.616396645412988,-0.385705269444927,0.69971495981551,0.99994554552831
"ENSG00000171863",8058.7650185983,-0.094495964831239,0.438414047759298,-0.215540458418705,0.829345971989092,0.99994554552831
"ENSG00000118004",120.858673780129,-0.22494783815911,0.740146855419124,-0.303923250517262,0.761186363797205,0.99994554552831
"ENSG00000151360",3.9428333489909,-0.500421771181442,1.40809118386629,-0.35539017424099,0.7222973088853,0.99994554552831
"ENSG00000214866",4.06178067431859,0.600015290848482,1.59915952671633,0.3752066512592,0.707506783963707,0.99994554552831
"ENSG00000151692",381.705833104726,0.55595022675701,0.37234237458812,1.49311565027213,0.13540691655514,0.99994554552831
"ENSG00000223884",4.29218388738148,-0.180562024053703,1.11450086698271,-0.162011559975309,0.871296750592973,0.99994554552831
"ENSG00000229727",15.9812012337992,-0.0493982071304079,0.962222373642427,-0.0513376205787176,0.959056490727762,0.99994554552831
"ENSG00000236790",4.35531869098458,-1.4098683367083,2.01277071952362,-0.700461469869746,0.483639159434547,0.99994554552831
"ENSG00000235092",23.089039812632,-0.810409042682892,0.732878096423458,-1.10578968949651,0.26881755873716,0.99994554552831
"ENSG00000115738",692.0624838464,-0.118735885578389,0.618896549018293,-0.191850941432345,0.84785896655848,0.99994554552831
"ENSG00000134313",1539.22832080142,-0.259171000179061,0.530698608179454,-0.488358168241932,0.625296166543359,0.99994554552831
"ENSG00000143797",165.825260356292,-0.157484901704874,0.656870596273635,-0.239750268315055,0.810523862705103,0.99994554552831
"ENSG00000151693",288.743097312028,0.306590049566226,0.526834414824125,0.581947649848531,0.560601943256637,0.99994554552831
"ENSG00000119185",1428.18784045763,0.0913427922394966,0.422028211610645,0.216437644987979,0.828646625149545,0.99994554552831
"ENSG00000119203",567.636484081925,0.171100817382201,0.381984115550908,0.447926524733717,0.654206224705815,0.99994554552831
"ENSG00000134330",313.921561122117,0.0548413579546158,0.426744591898207,0.128510961816002,0.89774462387989,0.99994554552831
"ENSG00000151694",126.448827317405,0.233744952117144,0.404888986737111,0.577306273506795,0.56373257647913,0.99994554552831
"ENSG00000134308",2923.34519720044,0.184351802036772,0.437350045599878,0.421520024729646,0.673375391908814,0.99994554552831
"ENSG00000240687",7.8720969613369,-0.356535171472139,0.925073931028507,-0.385412624346402,0.699931730794652,0.99994554552831
"ENSG00000115750",128.52258931354,0.140562786001062,0.3731089177165,0.37673392225877,0.706371350802433,0.99994554552831
"ENSG00000134317",4.87433525519531,-0.705081591478635,1.28765767839899,-0.547569127499245,0.583987792579816,0.99994554552831
"ENSG00000260077",33.9216293503104,-0.0849239625244773,0.646062372532601,-0.131448550689573,0.895420483923911,0.99994554552831
"ENSG00000172059",211.829782030429,0.458424992022435,0.419675367422404,1.09233237785202,0.274687033863267,0.99994554552831
"ENSG00000205795",8.88186645069552,0.302635553046303,1.01061716056511,0.299456178714675,0.76459200306518,0.99994554552831
"ENSG00000171848",93.7346463019278,-0.46147481833474,0.785819527307724,-0.587252928055615,0.557033850041839,0.99994554552831
"ENSG00000115758",585.199425866317,0.186765631117847,0.319746037740987,0.584106162620027,0.559148888912313,0.99994554552831
"ENSG00000257135",4.88725483163783,-1.46125339383951,1.16772606165035,-1.25136660200451,0.210800756428305,0.99994554552831
"ENSG00000115761",230.72967752495,0.234633554373445,0.267098566801379,0.878453063913011,0.379697898381918,0.99994554552831
"ENSG00000243819",6.25594470801038,-1.0559534572879,0.959762420951959,-1.10022379938624,0.27123462352809,0.99994554552831
"ENSG00000143882",14.8838468605117,0.602279631605627,0.767755523082285,0.784467989481435,0.432765557673673,0.99994554552831
"ENSG00000143870",991.26556186603,-0.122505609827068,0.386238220337821,-0.31717630047052,0.751109831712142,0.99994554552831
"ENSG00000145063",7.37804848916462,-0.53231857191664,0.833424493899822,-0.638712415837187,0.523010034199011,0.99994554552831
"ENSG00000150873",10.6225341477714,-1.2969123874845,0.85234098434559,-1.52158867320013,0.128112177423799,0.99994554552831
"ENSG00000162976",352.615525198972,-0.0949558279292153,0.304879758045205,-0.311453369479308,0.755455986924221,0.99994554552831
"ENSG00000134318",463.348703470092,0.36578880259754,0.382657744349781,0.955916371741265,0.339114486928076,0.99994554552831
"ENSG00000285569",4.65258095165146,0.522382058434908,1.53319816118959,0.340713987048875,0.73331890791746,0.99994554552831
"ENSG00000169016",163.609463634107,-0.0715051254940016,0.351698606840996,-0.20331364441921,0.838889891539746,0.99994554552831
"ENSG00000196208",372.420360545058,0.0135828356275174,0.4713967220081,0.0288140222309055,0.977012917400757,0.99994554552831
"ENSG00000134324",1538.94758781801,-0.12193745634253,0.445708387851893,-0.273581246541516,0.784406447433404,0.99994554552831
"ENSG00000286427",6.85605244500915,0.417724258065128,0.925951363541157,0.451129804990628,0.651895997480204,0.99994554552831
"ENSG00000071575",1856.49909787609,-0.362378925622512,0.675618844362123,-0.536365923843714,0.591705677345673,0.99994554552831
"ENSG00000225649",9.58924786959783,0.624683754131596,1.27879264227018,0.488494954915148,0.625199298373921,0.99994554552831
"ENSG00000230448",5.45169173831763,0.362495827878853,1.45840215641736,0.248556837552505,0.803703599412634,0.99994554552831
"ENSG00000162981",15.5674949450764,-0.58028992521762,0.612256424602564,-0.947789033972663,0.343236864250419,0.99994554552831
"ENSG00000287291",7.80165971436445,0.26973314764937,1.06025871507105,0.254403141247742,0.799184124418638,0.99994554552831
"ENSG00000079785",1182.39615166223,0.245793533700197,0.335010455586383,0.733689141940284,0.46313821763794,0.99994554552831
"ENSG00000197872",7.84897114660472,-1.35198325539808,1.09467698027961,-1.23505223892874,0.216811062991277,0.99994554552831
"ENSG00000214842",89.2781426325641,0.447041638060747,0.699037363524804,0.639510362946264,0.522490974313143,0.99994554552831
"ENSG00000163032",17.4610244788831,0.883581904690029,0.7246161784312,1.21937921204436,0.222700296238041,0.99994554552831
"ENSG00000240857",121.445292622578,-0.189297000595162,0.3332237276261,-0.568077795491101,0.569982144339467,0.99994554552831
"ENSG00000236204",64.2893607428957,0.236568333422875,0.541618232588651,0.436780594132148,0.662270473884386,0.99994554552831
"ENSG00000183891",185.922867330128,0.244590019546429,0.439357821920575,0.556698907685875,0.577733163359942,0.99994554552831
"ENSG00000118965",361.374375807667,-0.207167283956178,0.577700278255769,-0.35860686199022,0.719889212675147,0.99994554552831
"ENSG00000132031",4.19477525949109,0.403524808156824,1.09060493701352,0.37000089992424,0.711381819868491,0.99994554552831
"ENSG00000068697",2493.03004344819,0.0282795933734448,0.361150061100894,0.0783042740938214,0.937586017669367,0.99994554552831
"ENSG00000235411",11.2701568766658,0.566964733177975,0.818082924554673,0.693040663923653,0.488284032809931,0.99994554552831
"ENSG00000055917",1692.60075881472,-0.102085661060933,0.34049719243622,-0.299813517787097,0.764319403687846,0.99994554552831
"ENSG00000143878",396.834884056401,0.115034963047873,0.633031852286682,0.181720655338804,0.855801955245881,0.99994554552831
